parametre,nom_m,polluant,coefficiens,p-valeurs
pression_niveau_mer_Pa,TREMBLAY-EN-FRANCE,O3,0.002532691302529466,0.6926119820175021
var_pression_3h_Pa,TREMBLAY-EN-FRANCE,O3,-0.005841595434517246,0.9835099199052882
direction_vent_moyen_10mn_deg,TREMBLAY-EN-FRANCE,O3,-0.020763372954029042,0.9268337391595561
vitesse_vent_moyen_10mn_m/s,TREMBLAY-EN-FRANCE,O3,-2.9224922724847002,0.6595402122802552
temperature_K,TREMBLAY-EN-FRANCE,O3,1.2688013271494565,0.530375170281673
humidite_%,TREMBLAY-EN-FRANCE,O3,-1.8990793243904833,0.1983169622585893
visibilite_horizontale_m,TREMBLAY-EN-FRANCE,O3,8.358353670675365e-05,0.9434798577281142
precipitations_24h_mm,TREMBLAY-EN-FRANCE,O3,5.307020816126468,0.723027722868699
ar.L1,TREMBLAY-EN-FRANCE,O3,-0.8125828646473046,0.2047722364664526
ma.L1,TREMBLAY-EN-FRANCE,O3,0.9205511831448941,0.36024213971249597
ar.S.L12,TREMBLAY-EN-FRANCE,O3,-2.2187050838387274e-07,0.9999997696082746
ma.S.L12,TREMBLAY-EN-FRANCE,O3,-7.528279113101891e-08,0.9999999085984735
ma.S.L24,TREMBLAY-EN-FRANCE,O3,2.7964802981163876e-11,0.999999999909712
sigma2,TREMBLAY-EN-FRANCE,O3,65.59884076458914,0.1614176786034155
const,TRIGNAC,O3,0.0,
pression_niveau_mer_Pa,TRIGNAC,O3,0.0,
var_pression_3h_Pa,TRIGNAC,O3,0.0,
direction_vent_moyen_10mn_deg,TRIGNAC,O3,0.0,
vitesse_vent_moyen_10mn_m/s,TRIGNAC,O3,0.0,
temperature_K,TRIGNAC,O3,0.0,
humidite_%,TRIGNAC,O3,0.0,
visibilite_horizontale_m,TRIGNAC,O3,0.0,
precipitations_24h_mm,TRIGNAC,O3,0.0,
ar.L1,TRIGNAC,O3,0.0,
ma.L1,TRIGNAC,O3,0.0,
ar.S.L12,TRIGNAC,O3,0.0,
ma.S.L12,TRIGNAC,O3,0.0,
ma.S.L24,TRIGNAC,O3,0.0,
sigma2,TRIGNAC,O3,1.0,0.0
const,TROYES,O3,0.0,
pression_niveau_mer_Pa,TROYES,O3,0.0,
var_pression_3h_Pa,TROYES,O3,0.0,
direction_vent_moyen_10mn_deg,TROYES,O3,0.0,
vitesse_vent_moyen_10mn_m/s,TROYES,O3,0.0,
temperature_K,TROYES,O3,0.0,
humidite_%,TROYES,O3,0.0,
visibilite_horizontale_m,TROYES,O3,0.0,
precipitations_24h_mm,TROYES,O3,0.0,
ar.L1,TROYES,O3,0.0,
ma.L1,TROYES,O3,0.0,
ar.S.L12,TROYES,O3,0.0,
ma.S.L12,TROYES,O3,0.0,
ma.S.L24,TROYES,O3,0.0,
sigma2,TROYES,O3,1.0,0.0
const,TULLE,O3,205.9190460742102,0.0
pression_niveau_mer_Pa,TULLE,O3,-0.0019494267928299308,0.7181852459036373
var_pression_3h_Pa,TULLE,O3,-0.0034688327565384203,0.9939419099536874
direction_vent_moyen_10mn_deg,TULLE,O3,0.09296566316193672,0.653943084347535
vitesse_vent_moyen_10mn_m/s,TULLE,O3,-5.170529039203803,0.5946980075389801
temperature_K,TULLE,O3,0.28480448986162943,0.9058081251190206
humidite_%,TULLE,O3,-0.9595545667186347,0.4015493969968701
visibilite_horizontale_m,TULLE,O3,0.0034480691299506212,0.6622148292693171
precipitations_24h_mm,TULLE,O3,2.2266318186190235,0.5015432640884117
ar.L1,TULLE,O3,-0.45466247417350936,0.6946682424953923
ma.L1,TULLE,O3,0.6932401951625573,0.5313327084091214
ar.S.L12,TULLE,O3,0.0,1.0
ma.S.L12,TULLE,O3,0.0,1.0
ma.S.L24,TULLE,O3,0.0,1.0
sigma2,TULLE,O3,52.43546412960038,0.06836391339865805
const,VAL-DE-REUIL,O3,-250.88213812943923,0.0
pression_niveau_mer_Pa,VAL-DE-REUIL,O3,0.00042605741505084046,0.9205933364174206
var_pression_3h_Pa,VAL-DE-REUIL,O3,-0.07872220952279292,0.719325595630288
direction_vent_moyen_10mn_deg,VAL-DE-REUIL,O3,-0.022046757634307048,0.8763148193181558
vitesse_vent_moyen_10mn_m/s,VAL-DE-REUIL,O3,-0.21195251714116692,0.9800480679490812
temperature_K,VAL-DE-REUIL,O3,1.7640886880872817,0.3099665224799195
humidite_%,VAL-DE-REUIL,O3,-2.365042846055261,0.07059809878164026
visibilite_horizontale_m,VAL-DE-REUIL,O3,-0.0002865153798580104,0.8089904198402358
precipitations_24h_mm,VAL-DE-REUIL,O3,1.9525312667025871,0.6247437431618914
ar.L1,VAL-DE-REUIL,O3,0.29004707560889725,0.8999052279154205
ma.L1,VAL-DE-REUIL,O3,-0.04602801891234522,0.9842761636720972
ar.S.L12,VAL-DE-REUIL,O3,2.2532173424127923e-09,0.9999999976628311
ma.S.L12,VAL-DE-REUIL,O3,2.2582801367762157e-09,0.9999999987353199
ma.S.L24,VAL-DE-REUIL,O3,1.625093022091899e-13,0.9999999999970076
sigma2,VAL-DE-REUIL,O3,62.92050792833934,0.18156416095187622
const,VALENCIENNES,O3,-395.7306731784315,0.0
pression_niveau_mer_Pa,VALENCIENNES,O3,0.001659215215151385,0.5442389270949813
var_pression_3h_Pa,VALENCIENNES,O3,-0.02344918684300601,0.9098003423778408
direction_vent_moyen_10mn_deg,VALENCIENNES,O3,0.009617079621439428,0.9531743705180684
vitesse_vent_moyen_10mn_m/s,VALENCIENNES,O3,0.42377749181406377,0.9479684517252986
temperature_K,VALENCIENNES,O3,1.8141342908993252,0.043689877067910984
humidite_%,VALENCIENNES,O3,-2.4536738309083863,0.0038422476438689343
visibilite_horizontale_m,VALENCIENNES,O3,-0.0005288348945463486,0.512826238037152
precipitations_24h_mm,VALENCIENNES,O3,1.9129677099531066,0.6347948039537457
ar.L1,VALENCIENNES,O3,-0.15129980886274086,0.9069248002783575
ma.L1,VALENCIENNES,O3,0.42987579706961715,0.7563186351896617
ar.S.L12,VALENCIENNES,O3,0.0,1.0
ma.S.L12,VALENCIENNES,O3,0.0,1.0
ma.S.L24,VALENCIENNES,O3,0.0,1.0
sigma2,VALENCIENNES,O3,42.20478984403405,0.07021158771974574
const,VANNES,O3,813.4456050208128,0.0
pression_niveau_mer_Pa,VANNES,O3,-0.00767628840355212,0.0
var_pression_3h_Pa,VANNES,O3,-0.015730463964024943,0.0
direction_vent_moyen_10mn_deg,VANNES,O3,-0.07896834935028296,0.0
vitesse_vent_moyen_10mn_m/s,VANNES,O3,-1.4578495213160916,0.0
temperature_K,VANNES,O3,0.744867469071163,0.0
humidite_%,VANNES,O3,-1.425702864920956,0.0
visibilite_horizontale_m,VANNES,O3,-0.0008428228494300981,0.0
precipitations_24h_mm,VANNES,O3,-7.042308038916929,0.0
ar.L1,VANNES,O3,0.3596057146603352,0.0
ma.L1,VANNES,O3,-0.19538683026374226,0.0
ar.S.L12,VANNES,O3,0.0,
ma.S.L12,VANNES,O3,0.0,
ma.S.L24,VANNES,O3,0.0,
sigma2,VANNES,O3,39.48336663336287,0.0
const,VAULX-EN-VELIN,O3,867.0846329889612,0.0
pression_niveau_mer_Pa,VAULX-EN-VELIN,O3,-0.008469233395991435,0.018834902735988958
var_pression_3h_Pa,VAULX-EN-VELIN,O3,-0.012239238803191697,0.9680659373143716
direction_vent_moyen_10mn_deg,VAULX-EN-VELIN,O3,0.02674759721444403,0.8528077188291696
vitesse_vent_moyen_10mn_m/s,VAULX-EN-VELIN,O3,-7.046573134216563,0.4594117881528976
temperature_K,VAULX-EN-VELIN,O3,0.8376052797555049,0.4520357660831128
humidite_%,VAULX-EN-VELIN,O3,-1.9250900095319068,0.01498437878546108
visibilite_horizontale_m,VAULX-EN-VELIN,O3,-3.331320443333894e-05,0.9551882888637113
precipitations_24h_mm,VAULX-EN-VELIN,O3,-0.7454629931218042,0.742890763186816
ar.L1,VAULX-EN-VELIN,O3,-0.18284645204754868,0.879904046375306
ma.L1,VAULX-EN-VELIN,O3,0.5621270687656317,0.6499069793373069
ar.S.L12,VAULX-EN-VELIN,O3,1.4777912544766788e-09,0.9999999994203344
ma.S.L12,VAULX-EN-VELIN,O3,1.3917486757781363e-09,0.9999999994967617
ma.S.L24,VAULX-EN-VELIN,O3,1.6941765219062054e-13,0.999999999993817
sigma2,VAULX-EN-VELIN,O3,47.541491335254186,0.0418338089794335
const,VERQUIGNEUL,O3,-414.2284939662797,0.0
pression_niveau_mer_Pa,VERQUIGNEUL,O3,0.0025313577965716443,0.6554164779407272
var_pression_3h_Pa,VERQUIGNEUL,O3,-0.007742973908204901,0.9837713140232878
direction_vent_moyen_10mn_deg,VERQUIGNEUL,O3,-0.006014259157590982,0.9789789186493761
vitesse_vent_moyen_10mn_m/s,VERQUIGNEUL,O3,1.502359394898707,0.892793124789459
temperature_K,VERQUIGNEUL,O3,1.4409730521016575,0.42706314528702705
humidite_%,VERQUIGNEUL,O3,-2.086684008365651,0.23213725595095036
visibilite_horizontale_m,VERQUIGNEUL,O3,-0.00025104262505951775,0.8355919373419337
precipitations_24h_mm,VERQUIGNEUL,O3,2.2130727990370604,0.78778116991124
ar.L1,VERQUIGNEUL,O3,0.10893396454714002,0.9748544549553834
ma.L1,VERQUIGNEUL,O3,0.05303287855046087,0.9896390318137411
ar.S.L12,VERQUIGNEUL,O3,4.832805626684367e-07,0.9999994701479483
ma.S.L12,VERQUIGNEUL,O3,2.1921042719411714e-07,0.9999998986868874
ma.S.L24,VERQUIGNEUL,O3,3.191600874363135e-11,0.999999999744774
sigma2,VERQUIGNEUL,O3,68.281240259463,0.14306955103365118
const,VERSAILLES,O3,-292.18396813097115,0.0
pression_niveau_mer_Pa,VERSAILLES,O3,0.0024267208525375803,0.46657660367329024
var_pression_3h_Pa,VERSAILLES,O3,-0.06764437728394036,0.777882171184109
direction_vent_moyen_10mn_deg,VERSAILLES,O3,0.009372502530388706,0.9122820025484631
vitesse_vent_moyen_10mn_m/s,VERSAILLES,O3,-1.5169424189160485,0.8126878247958197
temperature_K,VERSAILLES,O3,0.8108425655983721,0.4806329962053325
humidite_%,VERSAILLES,O3,-1.4695003805775244,0.04039969149134982
visibilite_horizontale_m,VERSAILLES,O3,7.737309369123121e-05,0.9287989990368627
precipitations_24h_mm,VERSAILLES,O3,3.4756074435532427,0.48646257226290945
ar.L1,VERSAILLES,O3,-0.3393772282299723,0.8883760285604019
ma.L1,VERSAILLES,O3,0.2576618359906586,0.9145887914413391
ar.S.L12,VERSAILLES,O3,4.8580592987504605e-11,0.9999999999442492
ma.S.L12,VERSAILLES,O3,7.1891119771835825e-12,0.9999999999956227
ma.S.L24,VERSAILLES,O3,1.5144369818801327e-14,0.9999999999993125
sigma2,VERSAILLES,O3,40.2135678645321,0.17286342171660773
const,VESOUL,O3,-596.200417719007,0.0
pression_niveau_mer_Pa,VESOUL,O3,0.0040132467278894595,0.28668225552546656
var_pression_3h_Pa,VESOUL,O3,-0.042889872308426565,0.8256174520556709
direction_vent_moyen_10mn_deg,VESOUL,O3,-0.10494877750323359,0.660090657547487
vitesse_vent_moyen_10mn_m/s,VESOUL,O3,-1.9545242083126886,0.6996842696835812
temperature_K,VESOUL,O3,1.3739237317644883,0.30699542207798747
humidite_%,VESOUL,O3,-1.3425979667403465,0.22750072395131526
visibilite_horizontale_m,VESOUL,O3,0.0004274665968018251,0.7043877155742104
precipitations_24h_mm,VESOUL,O3,1.4862987133215835,0.7901346051162156
ar.L1,VESOUL,O3,0.05835727627613679,0.9734005606485534
ma.L1,VESOUL,O3,0.21340639615568924,0.9110911184026921
ar.S.L12,VESOUL,O3,1.2281659028521804e-07,0.9999999449501717
ma.S.L12,VESOUL,O3,1.3703266838351057e-07,0.9999999524094668
ma.S.L24,VESOUL,O3,1.0266984497272052e-11,0.9999999996338758
sigma2,VESOUL,O3,55.35845491375837,0.2122899058678065
const,VICHY,O3,430.2830747272132,0.0
pression_niveau_mer_Pa,VICHY,O3,-0.002132816150332332,0.6961358354199795
var_pression_3h_Pa,VICHY,O3,0.05026609900383086,0.8712089898005732
direction_vent_moyen_10mn_deg,VICHY,O3,0.0987906169906759,0.7102107776824631
vitesse_vent_moyen_10mn_m/s,VICHY,O3,-14.009683568544952,0.08941416425607743
temperature_K,VICHY,O3,-0.028177897220356362,0.9887673874942371
humidite_%,VICHY,O3,-1.6295564860970124,0.10684140066825601
visibilite_horizontale_m,VICHY,O3,0.0002625136506917732,0.6969388759793147
precipitations_24h_mm,VICHY,O3,3.30821109222899,0.14406675187222043
ar.L1,VICHY,O3,0.6851948351209277,0.7253691231737558
ma.L1,VICHY,O3,-0.3514181407344069,0.8395097607756545
ar.S.L12,VICHY,O3,-2.7242493435906342e-09,0.9999999975750004
ma.S.L12,VICHY,O3,-1.830501410744327e-09,0.9999999989817989
ma.S.L24,VICHY,O3,-3.115807015304271e-13,0.9999999999976694
sigma2,VICHY,O3,63.96847359969399,0.08330251794885106
const,VIEUX-THANN,O3,0.0,
pression_niveau_mer_Pa,VIEUX-THANN,O3,0.0,
var_pression_3h_Pa,VIEUX-THANN,O3,0.0,
direction_vent_moyen_10mn_deg,VIEUX-THANN,O3,0.0,
vitesse_vent_moyen_10mn_m/s,VIEUX-THANN,O3,0.0,
temperature_K,VIEUX-THANN,O3,0.0,
humidite_%,VIEUX-THANN,O3,0.0,
visibilite_horizontale_m,VIEUX-THANN,O3,0.0,
precipitations_24h_mm,VIEUX-THANN,O3,0.0,
ar.L1,VIEUX-THANN,O3,0.0,
ma.L1,VIEUX-THANN,O3,0.0,
ar.S.L12,VIEUX-THANN,O3,0.0,
ma.S.L12,VIEUX-THANN,O3,0.0,
ma.S.L24,VIEUX-THANN,O3,0.0,
sigma2,VIEUX-THANN,O3,1.0,0.0
const,VIF,O3,692.7875051057185,0.0
pression_niveau_mer_Pa,VIF,O3,-0.0062524915529276835,0.06338489950945378
var_pression_3h_Pa,VIF,O3,-0.040965563601112615,0.8858453948193936
direction_vent_moyen_10mn_deg,VIF,O3,0.026646167634933285,0.816110432162133
vitesse_vent_moyen_10mn_m/s,VIF,O3,-10.444463469442475,0.20163563105305038
temperature_K,VIF,O3,0.7028202849315353,0.49936326748093174
humidite_%,VIF,O3,-2.025166004053546,0.001745366204088607
visibilite_horizontale_m,VIF,O3,-4.217394134961366e-06,0.9916353896796459
precipitations_24h_mm,VIF,O3,0.7113204831920438,0.8168557911431492
ar.L1,VIF,O3,-0.7266735543086561,0.36471495958308175
ma.L1,VIF,O3,0.9119764750111671,0.4080399094949779
ar.S.L12,VIF,O3,0.0,1.0
ma.S.L12,VIF,O3,0.0,1.0
ma.S.L24,VIF,O3,0.0,1.0
sigma2,VIF,O3,39.40951892104952,0.19600567097415633
const,VILLAGE-NEUF,O3,2.8340546980736614e-09,0.0
pression_niveau_mer_Pa,VILLAGE-NEUF,O3,0.00026555577432989274,0.0
var_pression_3h_Pa,VILLAGE-NEUF,O3,-3.3249486556166416e-07,0.0
direction_vent_moyen_10mn_deg,VILLAGE-NEUF,O3,1.4164100462790937e-06,0.0
vitesse_vent_moyen_10mn_m/s,VILLAGE-NEUF,O3,9.113929183353651e-08,0.0
temperature_K,VILLAGE-NEUF,O3,9.488642973659573e-07,0.0
humidite_%,VILLAGE-NEUF,O3,-2.759487872771696e-07,0.0
visibilite_horizontale_m,VILLAGE-NEUF,O3,0.0010289447615732426,0.0
precipitations_24h_mm,VILLAGE-NEUF,O3,5.648312917584857e-08,0.0
ar.L1,VILLAGE-NEUF,O3,0.0,
ma.L1,VILLAGE-NEUF,O3,0.0,
ar.S.L12,VILLAGE-NEUF,O3,0.0,
ma.S.L12,VILLAGE-NEUF,O3,0.0,
ma.S.L24,VILLAGE-NEUF,O3,0.0,
sigma2,VILLAGE-NEUF,O3,1.0000000000000002e-10,0.0
const,VILLEFRANCHE-SUR-SAONE,O3,337.9381241230817,0.0
pression_niveau_mer_Pa,VILLEFRANCHE-SUR-SAONE,O3,-0.0046440667998507365,0.06276537528447836
var_pression_3h_Pa,VILLEFRANCHE-SUR-SAONE,O3,0.07507756572940125,0.7518334569675781
direction_vent_moyen_10mn_deg,VILLEFRANCHE-SUR-SAONE,O3,0.018381051693180953,0.8750665948633299
vitesse_vent_moyen_10mn_m/s,VILLEFRANCHE-SUR-SAONE,O3,-6.56556284140204,0.5183005671717027
temperature_K,VILLEFRANCHE-SUR-SAONE,O3,1.2232100550486522,0.16871276457171402
humidite_%,VILLEFRANCHE-SUR-SAONE,O3,-1.71572856588237,0.0009427153685442664
visibilite_horizontale_m,VILLEFRANCHE-SUR-SAONE,O3,-9.631007545136483e-05,0.8329728530585616
precipitations_24h_mm,VILLEFRANCHE-SUR-SAONE,O3,0.3931308799264982,0.8896552528389182
ar.L1,VILLEFRANCHE-SUR-SAONE,O3,-1.340610168442859,0.002324952813862707
ma.L1,VILLEFRANCHE-SUR-SAONE,O3,1.5517375469740258,0.09094044857830991
ar.S.L12,VILLEFRANCHE-SUR-SAONE,O3,0.0,1.0
ma.S.L12,VILLEFRANCHE-SUR-SAONE,O3,0.0,1.0
ma.S.L24,VILLEFRANCHE-SUR-SAONE,O3,0.0,1.0
sigma2,VILLEFRANCHE-SUR-SAONE,O3,32.36031752684802,0.5193194058744335
const,VILLEMANDEUR,O3,-139.82494105986052,0.0
pression_niveau_mer_Pa,VILLEMANDEUR,O3,0.010634056685691125,0.0
var_pression_3h_Pa,VILLEMANDEUR,O3,-0.09671315884444043,0.0
direction_vent_moyen_10mn_deg,VILLEMANDEUR,O3,0.18163529321852487,0.0
vitesse_vent_moyen_10mn_m/s,VILLEMANDEUR,O3,-8.496080785016996,0.0
temperature_K,VILLEMANDEUR,O3,-2.2921206428071397,0.0
humidite_%,VILLEMANDEUR,O3,-2.9253494155861413,0.0
visibilite_horizontale_m,VILLEMANDEUR,O3,0.00016372180900812322,0.0
precipitations_24h_mm,VILLEMANDEUR,O3,7.602427342175387,0.0
ar.L1,VILLEMANDEUR,O3,-0.8201656159830707,0.0
ma.L1,VILLEMANDEUR,O3,0.4441807199091535,0.0
ar.S.L12,VILLEMANDEUR,O3,0.0,
ma.S.L12,VILLEMANDEUR,O3,0.0,
ma.S.L24,VILLEMANDEUR,O3,0.0,
sigma2,VILLEMANDEUR,O3,2.1111141965704023,0.0
const,VILLEMOMBLE,O3,-383.0758045537366,0.0
pression_niveau_mer_Pa,VILLEMOMBLE,O3,0.00379497294954715,0.24768882244673107
var_pression_3h_Pa,VILLEMOMBLE,O3,-0.09243705237699873,0.8215877734831252
direction_vent_moyen_10mn_deg,VILLEMOMBLE,O3,-0.0032461980140123803,0.9746509863648638
vitesse_vent_moyen_10mn_m/s,VILLEMOMBLE,O3,-2.493222080261737,0.6829486898752328
temperature_K,VILLEMOMBLE,O3,0.8652027405743579,0.47012710298063465
humidite_%,VILLEMOMBLE,O3,-2.1729554601975396,0.02040810544560077
visibilite_horizontale_m,VILLEMOMBLE,O3,7.504609922983187e-06,0.9927192557040997
precipitations_24h_mm,VILLEMOMBLE,O3,3.7552549722537094,0.35689121492172793
ar.L1,VILLEMOMBLE,O3,-0.05105282374867182,0.9800908582694123
ma.L1,VILLEMOMBLE,O3,-0.01039421450367707,0.9957298588596185
ar.S.L12,VILLEMOMBLE,O3,0.0,1.0
ma.S.L12,VILLEMOMBLE,O3,0.0,1.0
ma.S.L24,VILLEMOMBLE,O3,0.0,1.0
sigma2,VILLEMOMBLE,O3,48.2691377906917,0.22872377748818273
const,VILLENEUVE-SUR-ALLIER,O3,0.0,
pression_niveau_mer_Pa,VILLENEUVE-SUR-ALLIER,O3,0.0,
var_pression_3h_Pa,VILLENEUVE-SUR-ALLIER,O3,0.0,
direction_vent_moyen_10mn_deg,VILLENEUVE-SUR-ALLIER,O3,0.0,
vitesse_vent_moyen_10mn_m/s,VILLENEUVE-SUR-ALLIER,O3,0.0,
temperature_K,VILLENEUVE-SUR-ALLIER,O3,0.0,
humidite_%,VILLENEUVE-SUR-ALLIER,O3,0.0,
visibilite_horizontale_m,VILLENEUVE-SUR-ALLIER,O3,0.0,
precipitations_24h_mm,VILLENEUVE-SUR-ALLIER,O3,0.0,
ar.L1,VILLENEUVE-SUR-ALLIER,O3,0.0,
ma.L1,VILLENEUVE-SUR-ALLIER,O3,0.0,
ar.S.L12,VILLENEUVE-SUR-ALLIER,O3,0.0,
ma.S.L12,VILLENEUVE-SUR-ALLIER,O3,0.0,
ma.S.L24,VILLENEUVE-SUR-ALLIER,O3,0.0,
sigma2,VILLENEUVE-SUR-ALLIER,O3,1.0,0.0
const,VILLERS-LES-NANCY,O3,73.52746235535453,0.0
pression_niveau_mer_Pa,VILLERS-LES-NANCY,O3,-0.0015698452287693054,0.7554044322110607
var_pression_3h_Pa,VILLERS-LES-NANCY,O3,-0.0659422084229952,0.7018613819130655
direction_vent_moyen_10mn_deg,VILLERS-LES-NANCY,O3,-0.055516480071154,0.7628388596580599
vitesse_vent_moyen_10mn_m/s,VILLERS-LES-NANCY,O3,-3.2797590249591524,0.5528402868753195
temperature_K,VILLERS-LES-NANCY,O3,0.9769792097968433,0.6049612717902986
humidite_%,VILLERS-LES-NANCY,O3,-1.2349286998555493,0.1147419347436438
visibilite_horizontale_m,VILLERS-LES-NANCY,O3,0.0003055963236600657,0.7586747788803913
precipitations_24h_mm,VILLERS-LES-NANCY,O3,0.8364236750218331,0.8103599233529187
ar.L1,VILLERS-LES-NANCY,O3,0.3284888592910384,0.7059317030011822
ma.L1,VILLERS-LES-NANCY,O3,-0.03815507304306446,0.9646800034483096
ar.S.L12,VILLERS-LES-NANCY,O3,1.9076702816542638e-07,0.9999998955578449
ma.S.L12,VILLERS-LES-NANCY,O3,1.3623910915173246e-07,0.9999999157691982
ma.S.L24,VILLERS-LES-NANCY,O3,1.635364944181156e-11,0.9999999990243952
sigma2,VILLERS-LES-NANCY,O3,50.04653374042912,0.08390685052667443
const,VILLEURBANNE,O3,0.0,
pression_niveau_mer_Pa,VILLEURBANNE,O3,0.0,
var_pression_3h_Pa,VILLEURBANNE,O3,0.0,
direction_vent_moyen_10mn_deg,VILLEURBANNE,O3,0.0,
vitesse_vent_moyen_10mn_m/s,VILLEURBANNE,O3,0.0,
temperature_K,VILLEURBANNE,O3,0.0,
humidite_%,VILLEURBANNE,O3,0.0,
visibilite_horizontale_m,VILLEURBANNE,O3,0.0,
precipitations_24h_mm,VILLEURBANNE,O3,0.0,
ar.L1,VILLEURBANNE,O3,0.0,
ma.L1,VILLEURBANNE,O3,0.0,
ar.S.L12,VILLEURBANNE,O3,0.0,
ma.S.L12,VILLEURBANNE,O3,0.0,
ma.S.L24,VILLEURBANNE,O3,0.0,
sigma2,VILLEURBANNE,O3,1.0,0.0
const,VITROLLES,O3,3.4874663299145607e-09,0.0
pression_niveau_mer_Pa,VITROLLES,O3,0.0003211706340808964,0.0
var_pression_3h_Pa,VITROLLES,O3,9.28487944685671e-06,0.0
direction_vent_moyen_10mn_deg,VITROLLES,O3,3.97497575742833e-06,0.0
vitesse_vent_moyen_10mn_m/s,VITROLLES,O3,-9.490021572810491e-08,0.0
temperature_K,VITROLLES,O3,1.3123596095652419e-06,0.0
humidite_%,VITROLLES,O3,3.3445671197696973e-07,0.0
visibilite_horizontale_m,VITROLLES,O3,0.0012847327837259782,0.0
precipitations_24h_mm,VITROLLES,O3,-3.424341114713212e-07,0.0
ar.L1,VITROLLES,O3,0.0,
ma.L1,VITROLLES,O3,0.0,
ar.S.L12,VITROLLES,O3,0.0,
ma.S.L12,VITROLLES,O3,0.0,
ma.S.L24,VITROLLES,O3,0.0,
sigma2,VITROLLES,O3,1.0000000000000002e-10,0.0
const,VITRY-LE-FRANCOIS,O3,-464.30918540521975,0.0
pression_niveau_mer_Pa,VITRY-LE-FRANCOIS,O3,0.007249439346950971,0.09109558529447559
var_pression_3h_Pa,VITRY-LE-FRANCOIS,O3,-0.0177749864244381,0.9710200254591538
direction_vent_moyen_10mn_deg,VITRY-LE-FRANCOIS,O3,0.02747155418168139,0.8070634062230335
vitesse_vent_moyen_10mn_m/s,VITRY-LE-FRANCOIS,O3,-11.458691752219053,0.06685842013629005
temperature_K,VITRY-LE-FRANCOIS,O3,-0.4035612993642951,0.8373868718613339
humidite_%,VITRY-LE-FRANCOIS,O3,-1.3384498371046591,0.2415149360799389
visibilite_horizontale_m,VITRY-LE-FRANCOIS,O3,0.0035966160139512832,0.34100332214381457
precipitations_24h_mm,VITRY-LE-FRANCOIS,O3,3.8935089894928723,0.12434194901757445
ar.L1,VITRY-LE-FRANCOIS,O3,-0.17440504273478605,0.9385092104974987
ma.L1,VITRY-LE-FRANCOIS,O3,0.36671461812153117,0.8725684867200554
ar.S.L12,VITRY-LE-FRANCOIS,O3,2.739802176298953e-07,0.9999994833903595
ma.S.L12,VITRY-LE-FRANCOIS,O3,-1.0247097475099666e-07,0.9999999440558577
ma.S.L24,VITRY-LE-FRANCOIS,O3,6.39410552327049e-11,0.999999997674448
sigma2,VITRY-LE-FRANCOIS,O3,54.71263100049503,0.1132352757373253
const,VITRY-SUR-SEINE,O3,-388.89013631863014,0.0
pression_niveau_mer_Pa,VITRY-SUR-SEINE,O3,0.0034502002122248723,0.5529460142722105
var_pression_3h_Pa,VITRY-SUR-SEINE,O3,-0.07243791554348503,0.8485376799248356
direction_vent_moyen_10mn_deg,VITRY-SUR-SEINE,O3,-0.016579233865701707,0.9171404441147675
vitesse_vent_moyen_10mn_m/s,VITRY-SUR-SEINE,O3,-2.6648572534445414,0.5953403795901259
temperature_K,VITRY-SUR-SEINE,O3,0.9761921356576717,0.6426057967936825
humidite_%,VITRY-SUR-SEINE,O3,-1.9815393924408433,0.012415040994344841
visibilite_horizontale_m,VITRY-SUR-SEINE,O3,2.374508037135943e-05,0.9847372144985342
precipitations_24h_mm,VITRY-SUR-SEINE,O3,3.9227137698561867,0.4137956415556985
ar.L1,VITRY-SUR-SEINE,O3,0.5649294492208035,0.7486439790379826
ma.L1,VITRY-SUR-SEINE,O3,-0.5918099364820375,0.7925898701271559
ar.S.L12,VITRY-SUR-SEINE,O3,7.599215196594459e-10,0.9999999991431708
ma.S.L12,VITRY-SUR-SEINE,O3,5.292934068325048e-10,0.9999999996111741
ma.S.L24,VITRY-SUR-SEINE,O3,1.4273380583017228e-13,0.9999999999882447
sigma2,VITRY-SUR-SEINE,O3,54.64699874708655,0.05213106805708459
const,VITTEL,O3,0.0,
pression_niveau_mer_Pa,VITTEL,O3,0.0,
var_pression_3h_Pa,VITTEL,O3,0.0,
direction_vent_moyen_10mn_deg,VITTEL,O3,0.0,
vitesse_vent_moyen_10mn_m/s,VITTEL,O3,0.0,
temperature_K,VITTEL,O3,0.0,
humidite_%,VITTEL,O3,0.0,
visibilite_horizontale_m,VITTEL,O3,0.0,
precipitations_24h_mm,VITTEL,O3,0.0,
ar.L1,VITTEL,O3,0.0,
ma.L1,VITTEL,O3,0.0,
ar.S.L12,VITTEL,O3,0.0,
ma.S.L12,VITTEL,O3,0.0,
ma.S.L24,VITTEL,O3,0.0,
sigma2,VITTEL,O3,1.0,0.0
const,VOIRON,O3,1111.085209812843,0.0
pression_niveau_mer_Pa,VOIRON,O3,-0.0078064140090667936,0.07974850117050111
var_pression_3h_Pa,VOIRON,O3,-0.0357728364342447,0.8943413856443487
direction_vent_moyen_10mn_deg,VOIRON,O3,0.007553874082756321,0.9610033162244789
vitesse_vent_moyen_10mn_m/s,VOIRON,O3,-12.812048147604221,0.262233680154796
temperature_K,VOIRON,O3,-0.1499435815983245,0.9134892038712575
humidite_%,VOIRON,O3,-2.1528718345525126,0.014752397950032945
visibilite_horizontale_m,VOIRON,O3,0.00013347424075482316,0.8147872523103161
precipitations_24h_mm,VOIRON,O3,-0.20237269106942737,0.9589559353970288
